adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/QpKBAkssvvKtJrJLJvbq5I4Ggg.jpg,"[35, 10751]",6439,Racing Stripes,en,Racing Stripes,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.",5.5257,/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg,2005-01-06,False,False,5.877,668
False,/wzC2p07FfCsOTLo2aUeGBUQhsHX.jpg,"[28, 53, 878]",10061,Escape from L.A.,en,Escape from L.A.,Into the 9.6-quaked Los Angeles of 2013 comes Snake Plissken. His job: wade through L.A.'s ruined landmarks to retrieve a doomsday device.,3.475,/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg,1996-08-09,False,False,5.9,1619
False,/s6eh24u2kJjSiITYxvGVTS6rnev.jpg,[18],261037,Miss Meadows,en,Miss Meadows,"Miss Meadows is a school teacher with impeccable manners and grace. However, underneath the candy-sweet exterior hides a ruthless gun-toting vigilante who takes it upon herself to right the wrongs in the world by whatever means necessary. For Miss Meadows, bad behavior is simply unforgivable.",2.0719,/fpYXvWGKPwk51UTk8hqo0qE13qk.jpg,2014-09-12,False,False,5.875,300
False,/accTIUygtg24TM7wT7uQMMdvYUW.jpg,[35],673593,Mean Girls,en,Mean Girls,"New student Cady Heron is welcomed into the top of the social food chain by the elite group of popular girls called ‘The Plastics,’ ruled by the conniving queen bee Regina George and her minions Gretchen and Karen. However, when Cady makes the major misstep of falling for Regina’s ex-boyfriend Aaron Samuels, she finds herself prey in Regina’s crosshairs. As Cady sets to take down the group’s apex predator with the help of her outcast friends Janis and Damian, she must learn how to stay true to herself while navigating the most cutthroat jungle of all: high school.",7.2564,/fbbj3viSUDEGT1fFFMNpHP1iUjw.jpg,2024-01-10,False,False,5.874,732
False,/ewCNsgQ8m12Ul6vfDVQCOHHnJs1.jpg,"[878, 27]",515454,Come True,en,Come True,"Looking for an escape from her recurring nightmares, 18-year-old Sarah submits to a university sleep study, but soon realizes she's become the conduit to a frightening new discovery.",1.6848,/hGPGRRz6FTIRed1zestdWrV2Iwd.jpg,2020-09-24,False,False,5.874,330
False,/aiM3XxYE2JvW1vJ4AC6cI1RjAoT.jpg,"[80, 28, 18]",438650,Cold Pursuit,en,Cold Pursuit,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",4.9493,/5RILVnOchQyL1LbcVzmabipdJfc.jpg,2019-02-07,False,False,5.874,2817
False,/7rVmPxSPm53SsVyUTmjrenOa8yH.jpg,"[28, 10752]",340945,USS Indianapolis: Men of Courage,en,USS Indianapolis: Men of Courage,"The harrowing true story of the crew of the USS Indianapolis, who were stranded in the Philippine Sea for five days after delivering the atomic weapons that would eventually end WWII. As they awaited rescue, they endured extreme thirst, hunger, and relentless shark attacks.",3.0026,/aREeJV7avhlLnCicVG3fBjXiaW1.jpg,2016-09-22,False,False,5.874,665
False,/auBT5JgJEQjECGfC96JMmYQLpjK.jpg,[35],34803,Death at a Funeral,en,Death at a Funeral,"Aaron's father's funeral is today at the family home, and everything goes wrong: the funeral home delivers the wrong body, his cousin accidentally drugs her fiancé, and Aaron's successful younger brother, Ryan, flies in from New York, broke but arrogant. To top it all off, a mysterious stranger wants a word with Aaron.",3.229,/oBCQYMJTqV3qLjrvZ5sTZUCBky7.jpg,2010-04-15,False,False,5.874,1081
False,/p6sqf1ujNfaQepZgVC7j3E0dU0B.jpg,"[35, 10749, 18]",4942,Leatherheads,en,Leatherheads,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.",3.4669,/dl2yu8iuwG3dqbpjalm2odadRaH.jpg,2008-03-24,False,False,5.874,496
False,/3J1FwvI0JiploGrwsIQ4MTKaW1s.jpg,"[28, 878, 53]",156717,Death Race: Inferno,en,Death Race: Inferno,"Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",3.6328,/aRV4oC61nmBqypSaXtMXOk99dOM.jpg,2013-01-04,False,False,5.873,838
False,/3jiNJ4lyAmdSidvbFTFIL2GQGBu.jpg,"[35, 9648, 80, 12, 10751]",12096,The Pink Panther,en,The Pink Panther,"When the coach of the France football team is killed by a poisoned dart in the stadium at the end of a game, and his huge, expensive ring with the Pink Panther diamond  disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector – Jacques Clouseau – to the case.",5.7783,/th6i4TqJa5tEQaSKul2XgqSqTV9.jpg,2006-02-10,False,False,5.9,2160
False,/ryBUkjVLKjSJOTgBfxHrdu7rxG0.jpg,"[28, 12, 27, 878, 53]",1450,Blood: The Last Vampire,en,Blood: The Last Vampire,"On the surface, Saya is a stunning 16-year-old, but that youthful exterior hides the tormented soul of a 400-year-old ""halfling"". Born to a human father and a vampire mother, she has for centuries been a loner obsessed with using her samurai skills to rid the world of vampires, all the while knowing that she herself can survive only on blood like those she hunts.",2.5383,/uzuYpbdFkNYqnBdOvhWqZxhHa5C.jpg,2009-04-02,False,False,5.873,429
False,/t6sTd4xrODKmAQiGUW3BWM60PzS.jpg,"[18, 27]",661791,The Grandmother,es,La abuela,"Susana leaves her life in Paris, where she works as a model, and returns to Madrid to take care of her grandmother Pilar.",5.4101,/ri3KIjGp3Ek6iKUsTzMigmxTvdw.jpg,2022-01-28,False,False,5.872,487
False,/jeiVmutYPZyQRSYk7OvyWENGIrA.jpg,"[27, 9648, 53]",555974,Brahms: The Boy II,en,Brahms: The Boy II,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",3.1045,/swTC1DSZcvdxTOzmAKrtoUUPiDW.jpg,2020-02-20,False,False,5.872,1309
False,/8wrhQaF6ZWviIiR7cGUOi2WCGyd.jpg,[35],203665,Paris or Perish,fr,Paris à tout prix,"Maya is living the ultimate fashionistas dream: she is working as a stylist for one of the French trend setters, in the capital of haute-couture: Paris.  One of the IT girls of fashion, shes following her dreams until one night, when her life takes a sudden turn: shes being deported back to Morocco, after being stopped for over speeding, because her Visa expired some time ago.  So in no more than 24 hours, shes deported back to her family and original country. The strong cultural shock and the judgmental differences are pushing the woman to obtain back her place in the city of dreams and her dreams, no matter the costs. But that doesn't mean she will have to return alone, as she finds other things also among her way back to the city.",1.2211,/l0TqmtksDVWgEO6J5XtW4yHFfGV.jpg,2013-07-15,False,False,5.872,309
False,/cZo0oHZA9dG06vkTcYR0khALAHf.jpg,"[35, 18]",10317,Our Brand Is Crisis,en,Our Brand Is Crisis,"Based on the documentary ""Our Brand Is Crisis"", this feature focuses on the use of American political campaign strategies in South America.",2.7214,/tE7oaFegUgfBC0FMZbHdwB9I1lC.jpg,2015-09-11,False,False,5.871,533
False,/pfrU9uHNtDxa6U93Fm9o4sjudGU.jpg,"[27, 53]",10131,A Nightmare on Elm Street 4: The Dream Master,en,A Nightmare on Elm Street 4: The Dream Master,"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.",3.5661,/boStYG7jKdoIZTduiOOsUVknD13.jpg,1988-08-19,False,False,5.9,1627
False,/9OHuCKzTFwLetq8dhgyG7XxcetB.jpg,"[12, 35]",9396,Crocodile Dundee II,en,Crocodile Dundee II,Australian outback expert protects his New York love from gangsters who've followed her down under.,3.001,/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,1988-05-19,False,False,5.871,1230
False,/yrzJZwLW41fEnEgav4vyhUpGb4k.jpg,"[28, 35, 80]",306,Beverly Hills Cop III,en,Beverly Hills Cop III,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",3.3466,/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg,1994-05-24,False,False,5.871,2147
False,/sFfD1TvTUzmzWFpSm7GnYrKcWJH.jpg,"[16, 28, 878]",114478,Starship Troopers: Invasion,en,Starship Troopers: Invasion,"The troopers of two starships have joined forces to terminate a massive bug attack at a Federation outpost. Before the mission can be completed and the survivors evacuated, one ship abruptly departs and goes inexplicably dark. The remaining battle-hardened troopers race to the rescue only to discover that the threat from the bugs is about to hit home.",4.4404,/xJJY16XSazUgDvbWEXQ1ulLiz8q.jpg,2012-08-28,False,False,5.87,435
False,/6h9pjTsWzaUWuUszHHbeI1JWE1.jpg,"[18, 27, 9648]",418078,It Comes at Night,en,It Comes at Night,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",3.1707,/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,2017-06-09,False,False,5.869,2632
False,/syGl3udgPqjCYrs6pzbcV0Tb2jk.jpg,"[28, 12, 14]",522417,Scorpion King: Book of Souls,en,Scorpion King: Book of Souls,"The Scorpion King teams up with a female warrior named Tala, who is the sister of The Nubian King. Together they search for a legendary relic known as The Book of Souls, which will allow them to put an end to an evil warlord.",3.4684,/mSviUMejPmerwoQxdj7wR4Ky1Fd.jpg,2018-10-23,False,False,5.9,319
False,/ezc6SYtwErbIpBqJUOc5JuPS9N4.jpg,[35],79697,Butter,en,Butter,An adopted girl discovers her talent for butter carving and finds herself pitted against an ambitious local woman in their Iowa town's annual contest.,2.3795,/30sLoIcLHjZwjMiTjyTUrTNawB4.jpg,2012-10-05,False,False,5.868,429
False,/urEAbS3EmdH259mLcwWAZLAjMRy.jpg,"[10749, 35]",1257,Because I Said So,en,Because I Said So,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.",3.0126,/wQtGQnr5RPnmzSfV9zUcgh8R9NX.jpg,2007-02-02,False,False,5.9,674
False,/2Enmg9KVNty2rOPNtXU8XWUHQ0a.jpg,"[80, 35]",437626,Stockholm,en,Stockholm,"Based on the extraordinary true story of the European city’s 1973 bank heist and hostage crisis that was documented in the 1974 New Yorker article “The Bank Drama” by Daniel Lang. The events grasped the world’s attention when the hostages bonded with their captors and turned against the authorities, giving rise to the psychological phenomenon known as “Stockholm Syndrome.”",2.3679,/ko3AS33BLNEBcp1CO4FvdRltTxr.jpg,2019-04-12,False,False,5.866,440
False,/ysSUDoBeG5oIz7e4vkTtsuGBXfe.jpg,"[14, 35, 18]",238215,The Cobbler,en,The Cobbler,"Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.",3.8037,/oMgBX4uqF1VIz95tD4iJggz6Ceh.jpg,2014-09-11,False,False,5.866,1813
False,/7IGKrY1f1KfwMipx9wZC4NRgIdF.jpg,"[18, 10749, 53]",216015,Fifty Shades of Grey,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",22.0449,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,2015-02-11,False,False,5.866,12431
False,/2xnLwNvea2TSH0M0oc9iEq2KEVp.jpg,"[878, 53, 12, 28]",1196470,Survive,fr,Survivre,A couple celebrates their son’s birthday in the middle of the ocean on their boat. A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,7.922,/7fR3KxswtY8OHHZuOUB9td58CRX.jpg,2024-06-19,False,False,5.865,388
False,/dMy6C8tcvXNFuOdL6pdppmvAgia.jpg,"[27, 53]",431185,He's Out There,en,He's Out There,"On vacation at a remote lake house, a mother and her two young daughters must fight for survival after falling into a terrifying and bizarre nightmare conceived by a psychopath.",1.7484,/pi9Zo4uIATSe8cQ96cCOWJ1qdGw.jpg,2018-10-25,False,False,5.9,337
False,/63eAFgJtN6ZTyFFzlAOoZLhlYqc.jpg,"[28, 27, 878]",36648,Blade: Trinity,en,Blade: Trinity,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed—The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him—the original vampire, Dracula.",12.777,/6f7iXvPOnf83MaLB1JmPzUor1rr.jpg,2004-12-08,False,False,5.865,4340
False,/fCdc3TZNNHGk1ZQBXENdWLqjUio.jpg,"[9648, 878, 53]",8836,The X-Files: I Want to Believe,en,The X-Files: I Want to Believe,Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.,7.9921,/3zQMhutUMJP6lK49x7i2YfsOHL9.jpg,2008-07-24,False,False,5.864,1660
False,/aDfGKWdtNHzDmnHkdDyXz7zoDuy.jpg,"[12, 14, 28, 35, 53]",4442,The Brothers Grimm,en,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",4.6375,/iPrey2UYrA5Fqa8L3KnxqMqfmSq.jpg,2005-08-26,False,False,5.864,2981
False,/gyaBJn7eR8Ol205wmT2Xpi6IuhA.jpg,"[28, 35, 80]",11517,Money Train,en,Money Train,"When a vengeful New York transit cop decides to steal a trainload of subway fares, his foster brother—a fellow cop—tries to protect him.",3.2756,/jWBDz6Mf9aQVBiUS76JQsEhvoJl.jpg,1995-11-21,False,False,5.863,878
False,/yY2zwlxoqaFjcLXKSxmDIJSDmSd.jpg,"[28, 53]",3512,Under Siege 2: Dark Territory,en,Under Siege 2: Dark Territory,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",4.6197,/gElwFCQTbSK5hdK0PVyia547nst.jpg,1995-07-13,False,False,5.863,1033
False,/bW62WOLYzax1WSG6tDTuJ5dBdT7.jpg,"[18, 10749]",968739,Dangerous Liaisons,fr,Les liaisons dangereuses,"The innocent Célène might be falling in love with popular surfer Tristan at her new school. But she has no idea that, in actuality, she’s the object of a cruel bet between Tristan and Instagram influencer Vanessa.",1.9291,/opTwqTgREzvP67ERVrqt0ApXbeV.jpg,2022-07-08,False,False,5.862,322
False,/silcq0dj3Scf1LtpBjjVKXMQXS2.jpg,"[16, 28, 878]",485942,Batman Ninja,ja,ニンジャバットマン,"Batman, along with many of his allies and adversaries, finds himself transported to feudal Japan by Gorilla Grodd's time displacement machine.",3.3094,/5xSB0Npkc9Fd9kahKBsq9P4Cdzp.jpg,2018-03-24,False,False,5.862,1074
